%%MatrixMarket matrix coordinate integer general
47 76 1
49 76 1
50 76 1
54 76 1
60 76 1
209 76 1
16 77 1
23 77 1
76 77 1
16 78 1
138 78 1
187 78 1
228 78 1
16 79 1
162 79 1
16 80 1
24 80 1
51 80 1
127 80 1
17 81 1
152 81 1
214 81 1
17 82 1
70 82 1
77 82 1
84 82 1
88 82 1
109 82 1
111 82 1
118 82 1
162 82 1
176 82 1
193 82 1
197 82 1
204 82 1
207 82 1
212 82 1
18 83 1
48 83 1
59 83 1
60 83 1
64 83 1
69 83 1
72 83 1
75 83 1
80 83 1
149 83 1
175 83 1
180 83 1
202 83 1
215 83 1
18 84 1
119 84 1
143 84 1
170 84 1
214 84 1
253 84 1
18 85 1
41 85 1
59 85 1
64 85 1
68 85 1
81 85 1
84 85 1
93 85 1
108 85 1
111 85 1
215 85 1
220 85 1
226 85 1
234 85 1
19 86 1
65 86 1
254 86 1
19 87 1
124 87 1
165 87 1
19 88 1
32 88 1
95 88 1
241 88 1
249 88 1
19 89 1
124 89 1
138 89 1
188 89 1
244 89 1
253 89 1
19 90 1
47 90 1
50 90 1
60 90 1
96 90 1
20 91 1
110 91 1
169 91 1
182 91 1
21 92 1
27 92 1
87 92 1
194 92 1
21 93 1
27 93 1
66 93 1
74 93 1
145 93 1
156 93 1
194 93 1
21 94 1
165 94 1
186 94 1
21 95 1
29 95 1
44 95 1
106 95 1
113 95 1
152 95 1
159 95 1
21 96 1
29 96 1
31 96 1
44 96 1
21 97 1
31 97 1
230 97 1
231 97 1
21 98 1
140 98 1
141 98 1
165 98 1
184 98 1
196 98 1
21 99 1
29 99 1
32 99 1
22 100 1
30 100 1
171 100 1
22 101 1
206 101 1
219 101 1
228 101 1
22 102 1
56 102 1
57 102 1
182 102 1
194 102 1
249 102 1
22 103 1
33 103 1
117 103 1
200 103 1
245 103 1
22 104 1
23 104 1
30 104 1
37 104 1
41 104 1
61 104 1
78 104 1
193 104 1
23 105 1
26 105 1
42 105 1
48 105 1
57 105 1
194 105 1
215 105 1
23 106 1
37 106 1
43 106 1
48 106 1
62 106 1
63 106 1
69 106 1
71 106 1
72 106 1
73 106 1
74 106 1
75 106 1
78 106 1
79 106 1
80 106 1
82 106 1
84 106 1
85 106 1
88 106 1
90 106 1
91 106 1
93 106 1
95 106 1
189 106 1
193 106 1
196 106 1
202 106 1
203 106 1
205 106 1
206 106 1
207 106 1
208 106 1
210 106 1
211 106 1
213 106 1
214 106 1
219 106 1
222 106 1
233 106 1
234 106 1
